Date,Adj Close,Close,High,Low,Open,Volume
2020-07-24 00:00:00+00:00,90.25,92.61,92.97,89.14,90.99,185438800.00
2020-07-27 00:00:00+00:00,92.38,94.81,94.90,93.48,93.71,121214000.00
2020-07-28 00:00:00+00:00,90.87,93.25,94.55,93.25,94.37,103625600.00
2020-07-29 00:00:00+00:00,92.61,95.04,95.23,93.71,93.75,90329200.00
2020-07-30 00:00:00+00:00,93.73,96.19,96.30,93.77,94.19,158130000.00
2020-07-31 00:00:00+00:00,103.54,106.26,106.42,100.82,102.89,374336800.00
2020-08-03 00:00:00+00:00,106.15,108.94,111.64,107.89,108.20,308151200.00
2020-08-04 00:00:00+00:00,106.86,109.67,110.79,108.39,109.13,173071600.00
2020-08-05 00:00:00+00:00,107.25,110.06,110.39,108.90,109.38,121776800.00
2020-08-06 00:00:00+00:00,110.99,113.90,114.41,109.80,110.40,202428800.00
2020-08-07 00:00:00+00:00,108.46,111.11,113.68,110.29,113.21,198045600.00
2020-08-10 00:00:00+00:00,110.04,112.73,113.78,110.00,112.60,212403600.00
2020-08-11 00:00:00+00:00,106.77,109.38,112.48,109.11,111.97,187902400.00
2020-08-12 00:00:00+00:00,110.32,113.01,113.28,110.30,110.50,165598000.00
2020-08-13 00:00:00+00:00,112.27,115.01,116.04,113.93,114.43,210082000.00
2020-08-14 00:00:00+00:00,112.17,114.91,115.00,113.04,114.83,165565200.00
2020-08-17 00:00:00+00:00,111.88,114.61,116.09,113.96,116.06,119561600.00
2020-08-18 00:00:00+00:00,112.81,115.56,116.00,114.01,114.35,105633600.00
2020-08-19 00:00:00+00:00,112.95,115.71,117.16,115.61,115.98,145538000.00
2020-08-20 00:00:00+00:00,115.46,118.28,118.39,115.73,115.75,126907200.00
2020-08-21 00:00:00+00:00,121.41,124.37,124.87,119.25,119.26,338054800.00
2020-08-24 00:00:00+00:00,122.86,125.86,128.79,123.94,128.70,345937600.00
2020-08-25 00:00:00+00:00,121.85,124.82,125.18,123.05,124.70,211495600.00
2020-08-26 00:00:00+00:00,123.51,126.52,126.99,125.08,126.18,163022400.00
2020-08-27 00:00:00+00:00,122.03,125.01,127.49,123.83,127.14,155552400.00
2020-08-28 00:00:00+00:00,121.83,124.81,126.44,124.58,126.01,187630000.00
2020-08-31 00:00:00+00:00,125.97,129.04,131.00,126.00,127.58,225702700.00
2020-09-01 00:00:00+00:00,130.98,134.18,134.80,130.53,132.76,151948100.00
2020-09-02 00:00:00+00:00,128.27,131.40,137.98,127.00,137.59,200119000.00
2020-09-03 00:00:00+00:00,118.00,120.88,128.84,120.50,126.91,257599600.00
2020-09-04 00:00:00+00:00,118.08,120.96,123.70,110.89,120.07,332607200.00
2020-09-08 00:00:00+00:00,110.13,112.82,118.99,112.68,113.95,231366600.00
2020-09-09 00:00:00+00:00,114.52,117.32,119.14,115.26,117.26,176940500.00
2020-09-10 00:00:00+00:00,110.79,113.49,120.50,112.50,120.36,182274400.00
2020-09-11 00:00:00+00:00,109.33,112.00,115.23,110.00,114.57,180860300.00
2020-09-14 00:00:00+00:00,112.61,115.36,115.93,112.80,114.72,140150100.00
2020-09-15 00:00:00+00:00,112.79,115.54,118.83,113.61,118.33,184642000.00
2020-09-16 00:00:00+00:00,109.46,112.13,116.00,112.04,115.23,154679000.00
2020-09-17 00:00:00+00:00,107.71,110.34,112.20,108.71,109.72,178011000.00
